Id,Neighborhood,MS Zoning_RM,Land Contour_HLS,Roof Style_Mansard,Exterior 1st_BrkFace,Bsmt Exposure_Gd,Functional_Typ,Sale Type_New,MS SubClass Kitchen AbvGr,Lot Frontage Overall Qual,Lot Area Overall Qual,Lot Area Screen Porch,Lot Area Heating QC,Overall Qual^2,Overall Qual Gr Liv Area,Overall Qual Bsmt Full Bath,Overall Qual TotRms AbvGrd,Overall Qual Fireplaces,Overall Qual Garage Area,Overall Qual Exter Qual,Overall Qual age_when_sold,Overall Cond Total Bsmt SF,Overall Cond 1st Flr SF,Overall Cond Gr Liv Area,Year Remod/Add^2,Mas Vnr Area Garage Cars,Mas Vnr Area Pool Area,Mas Vnr Area Misc Val,BsmtFin SF 1 Garage Cars,BsmtFin SF 1 Mo Sold,BsmtFin SF 1 Heating QC,BsmtFin SF 2 Pool Area,Total Bsmt SF Garage Cars,1st Flr SF Heating QC,Gr Liv Area Heating QC,Gr Liv Area Kitchen Qual,Bsmt Full Bath Exter Qual,Bsmt Half Bath Misc Val,Full Bath Wood Deck SF,Kitchen AbvGr age_when_sold,Fireplaces Garage Cars,Fireplaces Exter Qual,Garage Area Kitchen Qual,Kitchen Qual age_when_sold,Exter Qual age_when_sold
1999,0,0,0,0,0,0,1,0,380.0,360.0,43200.0,712800.0,36000.0,36.0,13746.0,0.0,54.0,6.0,3036.0,12.0,582.0,7284.0,7560.0,13746.0,3992004.0,0.0,0.0,0.0,2092.0,11506.0,5230.0,0.0,2428.0,6300.0,11455.0,4582.0,0.0,0.0,0.0,194.0,2.0,2.0,1012.0,194.0,194.0
2467,1,0,0,0,0,0,1,1,60.0,455.0,56875.0,0.0,40625.0,49.0,11032.0,0.0,42.0,0.0,4298.0,21.0,0.0,3850.0,3890.0,7880.0,4024036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,3890.0,7880.0,4728.0,0.0,0.0,0.0,0.0,0.0,0.0,1842.0,0.0,0.0
2665,0,1,0,0,0,0,1,0,70.0,420.0,50400.0,0.0,36000.0,49.0,12334.0,7.0,56.0,0.0,4032.0,14.0,602.0,4172.0,6986.0,12334.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.0,4990.0,8810.0,5286.0,2.0,0.0,36.0,86.0,0.0,0.0,1728.0,258.0,172.0
1538,1,0,0,0,0,0,1,0,50.0,540.875226039783,112800.0,0.0,70500.0,64.0,27576.0,0.0,88.0,16.0,8112.0,16.0,584.0,6552.0,17712.0,31023.0,3988009.0,1896.0,0.0,0.0,576.0,960.0,960.0,0.0,2184.0,9840.0,17235.0,10341.0,0.0,0.0,942.0,73.0,6.0,4.0,3042.0,219.0,146.0
398,0,0,0,0,0,0,1,0,20.0,240.0,28152.0,0.0,21114.0,16.0,3456.0,4.0,20.0,0.0,2304.0,8.0,156.0,5184.0,5184.0,5184.0,3880900.0,0.0,0.0,0.0,1452.0,6534.0,2178.0,0.0,1728.0,2592.0,2592.0,1728.0,2.0,0.0,210.0,39.0,0.0,0.0,1152.0,78.0,78.0
2822,0,0,1,0,0,0,1,0,20.0,365.0,80665.0,1806896.0,48399.0,25.0,5880.0,5.0,25.0,0.0,1800.0,10.0,185.0,4704.0,4704.0,4704.0,3876961.0,0.0,0.0,0.0,847.0,10164.0,2541.0,0.0,1176.0,3528.0,3528.0,2352.0,2.0,0.0,0.0,37.0,0.0,0.0,720.0,74.0,74.0
2157,1,1,0,0,0,0,1,0,120.0,216.0,26610.0,0.0,22175.0,36.0,5088.0,6.0,18.0,0.0,2520.0,18.0,24.0,4240.0,4240.0,4240.0,4012009.0,340.0,0.0,0.0,1318.0,7249.0,3295.0,0.0,1696.0,4240.0,4240.0,2544.0,3.0,0.0,140.0,4.0,0.0,0.0,1260.0,12.0,12.0
1856,1,0,0,0,0,1,1,0,80.0,313.125,80785.0,0.0,80785.0,25.0,7160.0,5.0,25.0,5.0,2940.0,10.0,145.0,9520.0,10024.0,10024.0,3912484.0,0.0,0.0,0.0,1360.0,4080.0,3400.0,0.0,2720.0,7160.0,7160.0,4296.0,2.0,0.0,168.0,29.0,2.0,2.0,1764.0,87.0,58.0
1269,0,0,0,0,0,0,0,0,20.0,300.0,36000.0,0.0,28800.0,25.0,5240.0,0.0,35.0,0.0,2100.0,10.0,290.0,0.0,5240.0,5240.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192.0,4192.0,2096.0,0.0,0.0,0.0,58.0,0.0,0.0,840.0,116.0,116.0
2570,0,0,0,0,0,0,0,0,20.0,375.0,45000.0,0.0,27000.0,25.0,5640.0,0.0,25.0,0.0,1430.0,10.0,260.0,4680.0,5640.0,5640.0,3818116.0,0.0,0.0,0.0,812.0,4872.0,2436.0,0.0,936.0,3384.0,3384.0,2256.0,0.0,0.0,0.0,52.0,0.0,0.0,572.0,104.0,104.0
2320,1,0,1,0,0,0,1,0,60.0,576.0,83704.0,0.0,52315.0,64.0,14408.0,0.0,64.0,8.0,6400.0,24.0,8.0,4465.0,4505.0,9005.0,4020025.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2679.0,4505.0,9005.0,5403.0,0.0,0.0,0.0,1.0,3.0,3.0,2400.0,3.0,3.0
1517,0,0,0,0,0,0,1,0,70.0,405.65641952983725,72930.0,0.0,36465.0,36.0,8892.0,0.0,42.0,0.0,2400.0,12.0,498.0,5376.0,6480.0,11856.0,3802500.0,0.0,0.0,0.0,156.0,468.0,468.0,0.0,672.0,2430.0,4446.0,1482.0,0.0,0.0,0.0,83.0,0.0,0.0,400.0,83.0,166.0
2304,0,0,0,0,0,0,1,0,20.0,315.0,53560.0,0.0,32136.0,25.0,4870.0,0.0,25.0,0.0,0.0,10.0,80.0,4870.0,4870.0,4870.0,3968064.0,0.0,0.0,0.0,0.0,1908.0,636.0,0.0,0.0,2922.0,2922.0,1948.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,32.0,32.0
1312,0,1,0,0,0,0,1,0,50.0,345.0,45715.0,0.0,45715.0,25.0,5085.0,0.0,25.0,0.0,1540.0,10.0,540.0,2422.0,4963.0,7119.0,4012009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,3545.0,5085.0,2034.0,0.0,0.0,0.0,108.0,0.0,0.0,616.0,216.0,216.0
2012,0,1,0,0,0,0,1,0,50.0,360.0,36000.0,0.0,30000.0,36.0,7308.0,0.0,36.0,6.0,2640.0,12.0,396.0,4410.0,5214.0,7308.0,3802500.0,0.0,0.0,0.0,750.0,1125.0,1875.0,0.0,1470.0,4345.0,6090.0,2436.0,0.0,0.0,0.0,66.0,2.0,2.0,880.0,132.0,132.0
506,1,0,0,0,0,0,1,0,60.0,438.375,209713.0,0.0,149795.0,49.0,12950.0,0.0,49.0,7.0,3269.0,21.0,105.0,5838.0,5874.0,11100.0,3976036.0,0.0,0.0,0.0,1190.0,595.0,2975.0,0.0,1946.0,4895.0,9250.0,5550.0,0.0,0.0,336.0,15.0,2.0,3.0,1401.0,45.0,45.0
2865,1,0,0,0,0,0,1,0,70.0,480.0,99360.0,0.0,49680.0,36.0,14070.0,0.0,54.0,6.0,2160.0,12.0,444.0,7616.0,9360.0,18760.0,3802500.0,0.0,0.0,0.0,1006.0,3521.0,1509.0,0.0,1904.0,3510.0,7035.0,4690.0,0.0,0.0,0.0,74.0,2.0,2.0,720.0,148.0,148.0
2367,0,1,0,0,0,0,1,0,160.0,126.0,11718.0,0.0,5859.0,36.0,5922.0,0.0,30.0,0.0,1584.0,12.0,198.0,2415.0,2415.0,4935.0,3892729.0,408.0,0.0,0.0,309.0,1854.0,927.0,0.0,483.0,1449.0,2961.0,1974.0,0.0,0.0,72.0,33.0,0.0,0.0,528.0,66.0,66.0
554,1,0,0,0,0,0,1,0,45.0,360.0,54000.0,0.0,27000.0,36.0,4704.0,0.0,30.0,0.0,2160.0,12.0,486.0,2352.0,2352.0,2352.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,2352.0,2352.0,1568.0,0.0,0.0,0.0,81.0,0.0,0.0,720.0,162.0,162.0
238,0,0,0,0,0,0,1,0,20.0,340.0,47855.0,0.0,28713.0,25.0,5720.0,5.0,30.0,0.0,2980.0,10.0,270.0,6864.0,6864.0,6864.0,3825936.0,0.0,0.0,0.0,739.0,4434.0,2217.0,0.0,1144.0,3432.0,3432.0,2288.0,2.0,0.0,44.0,54.0,0.0,0.0,1192.0,108.0,108.0
1954,0,0,0,0,0,0,1,0,20.0,375.0,43500.0,0.0,34800.0,25.0,4440.0,0.0,25.0,0.0,1200.0,10.0,230.0,6440.0,6216.0,6216.0,3845521.0,53.0,0.0,0.0,192.0,384.0,768.0,0.0,920.0,3552.0,3552.0,1776.0,0.0,0.0,0.0,46.0,0.0,0.0,480.0,92.0,92.0
2488,0,1,0,0,0,0,1,0,180.0,408.0,53562.0,0.0,26781.0,36.0,9924.0,0.0,60.0,0.0,3168.0,12.0,174.0,0.0,7716.0,9924.0,3908529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3858.0,4962.0,3308.0,0.0,0.0,0.0,58.0,0.0,0.0,1056.0,58.0,58.0
2291,0,1,0,0,0,0,1,0,160.0,84.0,7560.0,0.0,9450.0,16.0,4368.0,0.0,24.0,0.0,1144.0,8.0,124.0,1638.0,1638.0,3276.0,3904576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.0,2730.0,5460.0,2184.0,0.0,0.0,0.0,31.0,0.0,0.0,572.0,62.0,62.0
1969,0,0,0,0,1,0,1,0,20.0,350.0,35000.0,0.0,28000.0,25.0,4625.0,0.0,35.0,0.0,1500.0,10.0,230.0,0.0,5550.0,5550.0,3845521.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,3700.0,1850.0,0.0,0.0,0.0,46.0,0.0,0.0,600.0,92.0,92.0
2725,0,0,0,0,0,0,0,0,20.0,407.26190476190476,70875.0,0.0,56700.0,25.0,7185.0,5.0,30.0,5.0,2880.0,10.0,250.0,7128.0,8622.0,8622.0,3948169.0,0.0,0.0,0.0,1976.0,10868.0,3952.0,0.0,2376.0,5748.0,5748.0,2874.0,2.0,0.0,304.0,50.0,2.0,2.0,1152.0,100.0,100.0
1482,1,1,0,0,0,0,1,0,120.0,405.65641952983725,26556.0,0.0,22130.0,36.0,5088.0,6.0,18.0,6.0,2520.0,18.0,24.0,4240.0,4240.0,4240.0,4016016.0,294.0,0.0,0.0,1394.0,3485.0,3485.0,0.0,1696.0,4240.0,4240.0,2544.0,3.0,0.0,149.0,4.0,2.0,3.0,1260.0,12.0,12.0
2763,1,0,0,0,0,0,1,0,60.0,546.0,65212.0,0.0,46580.0,49.0,11172.0,0.0,42.0,0.0,4270.0,21.0,7.0,3920.0,3920.0,7980.0,4020025.0,1064.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,3920.0,7980.0,4788.0,0.0,0.0,288.0,1.0,0.0,0.0,1830.0,3.0,3.0
503,1,0,0,0,0,0,1,0,60.0,553.0,63595.0,0.0,45425.0,49.0,14427.0,7.0,49.0,7.0,4529.0,21.0,98.0,5350.0,5470.0,10305.0,3984016.0,572.0,0.0,0.0,1632.0,8976.0,4080.0,0.0,2140.0,5470.0,10305.0,6183.0,3.0,0.0,592.0,14.0,2.0,3.0,1941.0,42.0,42.0
1584,1,0,0,0,0,0,1,0,20.0,656.0,89616.0,0.0,56010.0,64.0,11520.0,8.0,56.0,8.0,3736.0,24.0,40.0,7160.0,7200.0,7200.0,4012009.0,412.0,0.0,0.0,2058.0,6174.0,5145.0,0.0,2864.0,7200.0,7200.0,4320.0,3.0,0.0,370.0,5.0,2.0,3.0,1401.0,15.0,15.0
1531,1,0,1,0,0,0,1,0,70.0,488.71428571428567,57900.0,0.0,28950.0,36.0,9618.0,0.0,42.0,6.0,3594.0,12.0,510.0,2352.0,2457.0,4809.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1568.0,2457.0,4809.0,3206.0,0.0,0.0,0.0,85.0,2.0,2.0,1198.0,170.0,170.0
2210,1,0,1,0,0,0,1,0,180.0,492.0,42816.0,0.0,21408.0,36.0,11748.0,0.0,48.0,0.0,2952.0,12.0,366.0,5874.0,5874.0,11748.0,3802500.0,846.0,0.0,0.0,968.0,3872.0,1452.0,0.0,1958.0,2937.0,5874.0,3916.0,0.0,0.0,0.0,122.0,0.0,0.0,984.0,122.0,122.0
459,1,0,0,0,0,0,1,1,120.0,396.0,66510.0,0.0,36950.0,81.0,16956.0,9.0,54.0,9.0,5841.0,36.0,9.0,9420.0,9420.0,9420.0,4036081.0,616.0,0.0,0.0,1600.0,4000.0,4000.0,0.0,3768.0,9420.0,9420.0,7536.0,4.0,0.0,462.0,1.0,2.0,4.0,2596.0,4.0,4.0
556,0,0,0,0,0,0,1,0,20.0,355.0,35320.0,0.0,21192.0,25.0,4900.0,0.0,30.0,0.0,2420.0,10.0,160.0,5880.0,5880.0,5880.0,3908529.0,306.0,0.0,0.0,1120.0,3920.0,1680.0,0.0,1960.0,2940.0,2940.0,1960.0,0.0,0.0,192.0,32.0,0.0,0.0,968.0,64.0,64.0
1347,0,1,0,0,0,0,1,0,70.0,255.0,30600.0,0.0,18360.0,25.0,9510.0,0.0,35.0,0.0,2880.0,10.0,425.0,5500.0,6130.0,9510.0,3802500.0,0.0,0.0,0.0,406.0,2030.0,609.0,0.0,2200.0,3678.0,5706.0,3804.0,0.0,0.0,0.0,85.0,0.0,0.0,1152.0,170.0,170.0
1290,0,1,0,0,0,0,1,0,30.0,300.0,24000.0,0.0,14400.0,25.0,3360.0,0.0,20.0,0.0,1280.0,10.0,340.0,2688.0,2688.0,2688.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.0,2016.0,2016.0,1344.0,0.0,0.0,0.0,68.0,0.0,0.0,512.0,136.0,136.0
1388,0,0,0,0,0,0,1,0,20.0,338.0470162748644,45000.0,0.0,27000.0,25.0,5030.0,0.0,25.0,0.0,0.0,10.0,245.0,3018.0,3018.0,3018.0,3837681.0,0.0,0.0,0.0,0.0,2016.0,864.0,0.0,0.0,3018.0,3018.0,2012.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,98.0,98.0
1571,1,0,1,0,0,1,1,0,190.0,407.26190476190476,823300.0,0.0,823300.0,25.0,8930.0,10.0,35.0,10.0,2645.0,10.0,215.0,8994.0,9714.0,10716.0,3861225.0,0.0,0.0,0.0,2498.0,9992.0,6245.0,0.0,2998.0,8095.0,8930.0,3572.0,4.0,0.0,1340.0,43.0,4.0,4.0,1058.0,86.0,86.0
2754,1,0,0,0,0,0,1,1,20.0,448.0,47334.0,0.0,33810.0,49.0,9058.0,0.0,42.0,7.0,4634.0,21.0,0.0,6430.0,6470.0,6470.0,4024036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2572.0,6470.0,6470.0,3882.0,0.0,0.0,336.0,0.0,2.0,3.0,1986.0,0.0,0.0
765,0,0,0,0,0,1,1,0,180.0,338.0470162748644,52735.0,0.0,31641.0,25.0,5760.0,10.0,30.0,0.0,1260.0,10.0,155.0,5760.0,5760.0,5760.0,3912484.0,0.0,0.0,0.0,1152.0,8064.0,3456.0,0.0,1152.0,3456.0,3456.0,2304.0,4.0,0.0,0.0,62.0,0.0,0.0,504.0,62.0,62.0
2494,0,0,0,0,0,0,1,0,20.0,298.6363636363636,65260.0,0.0,39156.0,25.0,5120.0,0.0,25.0,0.0,1540.0,10.0,205.0,6144.0,6144.0,6144.0,3861225.0,0.0,0.0,0.0,712.0,712.0,2136.0,0.0,1024.0,3072.0,3072.0,2048.0,0.0,0.0,0.0,41.0,0.0,0.0,616.0,82.0,82.0
2870,1,0,0,0,0,0,1,0,60.0,390.0,78000.0,2995200.0,62400.0,25.0,11575.0,5.0,45.0,15.0,1710.0,10.0,280.0,8176.0,8946.0,16205.0,3853369.0,405.0,0.0,0.0,760.0,5320.0,3040.0,0.0,1168.0,5112.0,9260.0,4630.0,2.0,0.0,0.0,56.0,3.0,6.0,684.0,112.0,112.0
7,1,0,0,0,0,0,1,0,120.0,328.0,39360.0,0.0,24600.0,64.0,10704.0,8.0,48.0,0.0,4656.0,24.0,72.0,6690.0,6690.0,6690.0,4004001.0,0.0,0.0,0.0,1232.0,2464.0,3080.0,0.0,2676.0,6690.0,6690.0,4014.0,3.0,0.0,0.0,9.0,0.0,0.0,1746.0,27.0,27.0
1114,1,0,0,0,0,0,1,0,20.0,518.0,92771.0,0.0,53012.0,49.0,11046.0,7.0,49.0,7.0,4494.0,21.0,14.0,7890.0,7890.0,7890.0,4024036.0,384.0,0.0,0.0,3288.0,5480.0,4384.0,0.0,4734.0,6312.0,6312.0,4734.0,3.0,0.0,0.0,2.0,3.0,3.0,1926.0,6.0,6.0
2418,1,0,0,0,0,0,1,1,60.0,768.0,93048.0,0.0,58155.0,64.0,18984.0,0.0,72.0,8.0,5056.0,24.0,16.0,5260.0,5260.0,11865.0,4020025.0,708.0,0.0,0.0,0.0,0.0,0.0,0.0,3156.0,5260.0,11865.0,7119.0,0.0,0.0,240.0,2.0,3.0,3.0,1896.0,6.0,6.0
291,0,0,0,0,0,0,0,0,180.0,240.0,28800.0,0.0,21600.0,16.0,10600.0,0.0,40.0,0.0,0.0,8.0,172.0,0.0,5172.0,15900.0,3869089.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2586.0,7950.0,5300.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,86.0,86.0
18,1,0,0,0,0,0,1,1,20.0,792.0,102546.0,0.0,56970.0,81.0,16704.0,9.0,72.0,9.0,7506.0,27.0,0.0,3712.0,3712.0,3712.0,4040100.0,1050.0,0.0,0.0,4335.0,8670.0,7225.0,0.0,5568.0,9280.0,9280.0,7424.0,3.0,0.0,113.0,0.0,3.0,3.0,3336.0,0.0,0.0
39,1,0,0,0,0,0,1,1,20.0,747.0,91431.0,0.0,50795.0,81.0,17460.0,9.0,72.0,9.0,5454.0,36.0,9.0,9650.0,9700.0,9700.0,4040100.0,1350.0,0.0,0.0,4938.0,6584.0,8230.0,0.0,5790.0,9700.0,9700.0,7760.0,4.0,0.0,336.0,1.0,3.0,4.0,2424.0,4.0,4.0
1001,1,0,0,0,0,0,0,0,120.0,360.0,50112.0,0.0,31320.0,64.0,13456.0,8.0,48.0,8.0,4224.0,24.0,88.0,8320.0,8410.0,8410.0,3988009.0,0.0,0.0,0.0,1312.0,4592.0,3280.0,0.0,3328.0,8410.0,8410.0,5046.0,3.0,0.0,0.0,11.0,2.0,3.0,1584.0,33.0,33.0
2442,1,0,0,0,0,0,1,0,60.0,462.0,61166.0,0.0,43690.0,49.0,16037.0,0.0,56.0,7.0,3003.0,21.0,49.0,4875.0,5025.0,11455.0,3996001.0,604.0,0.0,0.0,0.0,0.0,0.0,0.0,1950.0,5025.0,11455.0,6873.0,0.0,0.0,384.0,7.0,2.0,3.0,1287.0,21.0,21.0
616,0,0,0,0,0,0,1,0,50.0,407.26190476190476,35075.0,0.0,21045.0,25.0,6015.0,5.0,25.0,5.0,1760.0,10.0,295.0,2836.0,3916.0,4812.0,3802500.0,161.0,0.0,0.0,185.0,1295.0,555.0,0.0,709.0,2937.0,3609.0,3609.0,2.0,0.0,0.0,59.0,1.0,2.0,1056.0,177.0,118.0
2680,0,1,0,0,0,0,1,0,50.0,208.0,24960.0,0.0,24960.0,16.0,3648.0,0.0,12.0,0.0,0.0,8.0,236.0,0.0,3360.0,4560.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2688.0,3648.0,1824.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,118.0,118.0
1414,0,0,0,0,0,0,1,0,50.0,250.0,42025.0,0.0,42025.0,25.0,6835.0,5.0,35.0,0.0,1920.0,10.0,540.0,6888.0,7688.0,10936.0,3802500.0,0.0,0.0,0.0,241.0,964.0,1205.0,0.0,861.0,4805.0,6835.0,2734.0,2.0,0.0,0.0,108.0,0.0,0.0,768.0,216.0,216.0
289,0,0,0,0,1,0,1,0,50.0,250.0,25000.0,0.0,15000.0,25.0,8455.0,0.0,30.0,5.0,1540.0,10.0,430.0,6156.0,6156.0,10146.0,3802500.0,0.0,0.0,0.0,218.0,1090.0,654.0,0.0,1026.0,3078.0,5073.0,5073.0,0.0,0.0,0.0,86.0,1.0,2.0,924.0,258.0,172.0
40,1,0,0,0,0,0,1,1,20.0,752.0,103064.0,0.0,64415.0,64.0,12352.0,0.0,56.0,0.0,6944.0,24.0,8.0,7720.0,7720.0,7720.0,4040100.0,768.0,0.0,0.0,0.0,0.0,0.0,0.0,4632.0,7720.0,7720.0,4632.0,0.0,0.0,0.0,1.0,0.0,0.0,2604.0,3.0,3.0
860,1,0,0,0,0,0,1,0,20.0,300.0,36000.0,0.0,21600.0,25.0,4470.0,0.0,30.0,0.0,3000.0,10.0,185.0,4470.0,4470.0,4470.0,3888784.0,0.0,0.0,0.0,1554.0,6993.0,2331.0,0.0,1788.0,2682.0,2682.0,1788.0,0.0,0.0,215.0,37.0,0.0,0.0,1200.0,74.0,74.0
409,0,0,0,0,0,0,1,0,120.0,405.65641952983725,29568.0,0.0,14784.0,36.0,5748.0,0.0,30.0,0.0,2640.0,12.0,198.0,5748.0,5748.0,5748.0,3904576.0,0.0,0.0,0.0,1916.0,9580.0,2874.0,0.0,1916.0,2874.0,2874.0,1916.0,0.0,0.0,0.0,33.0,0.0,0.0,880.0,66.0,66.0
673,0,0,0,0,0,0,1,0,20.0,320.0,43560.0,0.0,26136.0,25.0,6530.0,5.0,25.0,0.0,3780.0,10.0,260.0,6944.0,9142.0,9142.0,4000000.0,0.0,0.0,0.0,860.0,4300.0,2580.0,0.0,992.0,3918.0,3918.0,2612.0,2.0,0.0,0.0,52.0,0.0,0.0,1512.0,104.0,104.0
2427,1,0,0,0,0,1,1,1,120.0,301.0,21070.0,0.0,15050.0,49.0,7994.0,0.0,42.0,0.0,3080.0,21.0,7.0,5710.0,5710.0,5710.0,4024036.0,28.0,0.0,0.0,32.0,96.0,80.0,0.0,2284.0,5710.0,5710.0,3426.0,0.0,0.0,180.0,1.0,0.0,0.0,1320.0,3.0,3.0
2036,0,1,0,0,0,0,1,0,60.0,420.0,68460.0,2112480.0,48900.0,49.0,13664.0,0.0,56.0,14.0,2093.0,14.0,399.0,8784.0,8784.0,17568.0,4020025.0,0.0,0.0,0.0,354.0,1416.0,1770.0,0.0,976.0,4880.0,9760.0,5856.0,0.0,0.0,285.0,57.0,2.0,4.0,897.0,171.0,114.0
2564,0,0,0,0,0,0,0,0,60.0,395.0,47310.0,0.0,37848.0,25.0,8640.0,0.0,35.0,5.0,1170.0,10.0,285.0,4224.0,6144.0,10368.0,3892729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.0,4096.0,6912.0,3456.0,0.0,0.0,245.0,57.0,1.0,2.0,468.0,114.0,114.0
642,0,0,0,0,0,0,1,0,180.0,380.0,47410.0,0.0,47410.0,25.0,9330.0,0.0,40.0,0.0,2475.0,10.0,255.0,7464.0,7464.0,7464.0,3833764.0,1314.0,0.0,0.0,0.0,0.0,0.0,0.0,3732.0,9330.0,9330.0,3732.0,0.0,0.0,0.0,102.0,0.0,0.0,990.0,102.0,102.0
1008,1,0,0,0,0,0,1,0,60.0,291.0,84402.0,0.0,56268.0,36.0,10254.0,6.0,42.0,0.0,2496.0,12.0,102.0,4180.0,4255.0,8545.0,3964081.0,388.0,0.0,0.0,1008.0,4536.0,2016.0,0.0,1672.0,3404.0,6836.0,5127.0,2.0,0.0,0.0,17.0,0.0,0.0,1248.0,51.0,34.0
1908,0,0,0,0,0,0,1,0,180.0,475.0,56725.0,0.0,45380.0,25.0,9600.0,0.0,50.0,0.0,2000.0,10.0,295.0,4640.0,4640.0,9600.0,3802500.0,1134.0,0.0,0.0,440.0,1540.0,880.0,0.0,1856.0,3712.0,7680.0,3840.0,0.0,0.0,0.0,118.0,0.0,0.0,800.0,118.0,118.0
2519,1,0,0,0,0,1,1,0,120.0,477.8181818181818,30080.0,0.0,15040.0,64.0,9880.0,8.0,32.0,24.0,3872.0,24.0,208.0,6175.0,6175.0,6175.0,3920400.0,0.0,0.0,0.0,2018.0,5045.0,4036.0,0.0,2470.0,4940.0,4940.0,2470.0,3.0,0.0,133.0,26.0,6.0,9.0,968.0,52.0,78.0
1369,0,1,0,0,0,0,1,0,30.0,300.0,51600.0,0.0,30960.0,25.0,3795.0,0.0,25.0,0.0,2880.0,10.0,480.0,3608.0,6072.0,6072.0,3964081.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,2277.0,2277.0,1518.0,0.0,0.0,40.0,96.0,0.0,0.0,1152.0,192.0,192.0
2855,1,0,0,0,0,0,1,0,70.0,378.0,53116.0,0.0,30352.0,49.0,12614.0,0.0,63.0,7.0,1512.0,14.0,602.0,4758.0,5406.0,10812.0,3802500.0,0.0,0.0,0.0,352.0,2464.0,1408.0,0.0,793.0,3604.0,7208.0,3604.0,0.0,0.0,0.0,86.0,1.0,2.0,432.0,172.0,172.0
712,0,1,0,0,0,0,1,0,30.0,300.0,42600.0,0.0,25560.0,25.0,3960.0,0.0,25.0,0.0,1435.0,15.0,430.0,4992.0,6336.0,6336.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,2376.0,2376.0,1584.0,0.0,0.0,0.0,86.0,0.0,0.0,574.0,172.0,258.0
1943,0,0,0,0,0,0,1,0,50.0,240.0,56760.0,0.0,56760.0,16.0,6176.0,0.0,28.0,0.0,0.0,12.0,468.0,6475.0,7000.0,10808.0,4024036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,6176.0,3088.0,0.0,0.0,462.0,117.0,0.0,0.0,0.0,234.0,351.0
1958,0,0,0,0,0,0,1,0,20.0,360.0,69984.0,0.0,34992.0,36.0,6492.0,0.0,30.0,6.0,1440.0,12.0,354.0,5410.0,5410.0,5410.0,3802500.0,206.0,0.0,0.0,336.0,3696.0,1008.0,0.0,1082.0,3246.0,3246.0,2164.0,0.0,0.0,0.0,59.0,1.0,2.0,480.0,118.0,118.0
107,1,0,0,0,0,1,1,0,120.0,240.0,35360.0,0.0,13260.0,64.0,6304.0,8.0,24.0,8.0,3872.0,24.0,240.0,3640.0,3940.0,3940.0,3920400.0,0.0,0.0,0.0,1456.0,4368.0,2184.0,0.0,1456.0,2364.0,2364.0,2364.0,3.0,0.0,133.0,30.0,2.0,3.0,1452.0,90.0,90.0
2295,0,0,0,0,0,0,0,0,20.0,305.0,169915.0,0.0,101949.0,25.0,8380.0,5.0,30.0,10.0,3360.0,10.0,150.0,6960.0,10056.0,10056.0,3976036.0,0.0,0.0,0.0,2224.0,5560.0,3336.0,0.0,2320.0,5028.0,5028.0,5028.0,2.0,0.0,690.0,30.0,4.0,4.0,2016.0,90.0,60.0
704,0,1,0,0,0,0,1,0,50.0,280.0,50670.0,0.0,40536.0,25.0,7235.0,0.0,30.0,0.0,0.0,10.0,495.0,4005.0,4005.0,7235.0,3802500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3204.0,5788.0,2894.0,0.0,0.0,80.0,99.0,0.0,0.0,0.0,198.0,198.0
676,0,0,0,0,0,0,1,0,40.0,300.0,60720.0,0.0,48576.0,25.0,6340.0,0.0,30.0,5.0,1440.0,15.0,300.0,5824.0,7252.0,8876.0,3802500.0,0.0,0.0,0.0,375.0,3375.0,1500.0,0.0,832.0,4144.0,5072.0,2536.0,0.0,0.0,0.0,60.0,1.0,3.0,576.0,120.0,180.0
